2023-02-06T00:00:48.555610,  5130;   262;     0;   462;   496;   397;  -512;   687;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:01:48.472689,  5131;   262;    -1;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:02:48.478935,  5132;   262;    -1;   462;   496;   397;  -512;   687;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:03:48.485172,  5133;   262;    -1;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:04:48.492022,  5134;   262;     0;   462;   496;   397;  -512;   687;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:05:48.498306,  5135;   262;    -1;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:06:48.505462,  5136;   262;     0;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:07:48.511804,  5137;   262;     0;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:08:48.518746,  5138;   262;     0;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:09:48.530313,  5139;   262;     0;   462;   496;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:10:50.627977,  5140;   262;     0;   462;   495;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:11:50.544978,  5141;   262;    -1;   462;   495;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:12:50.552435,  5142;   262;     0;   462;   495;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:13:50.559237,  5143;   262;    -1;   462;   495;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:14:50.565796,  5144;   262;     0;   462;   495;   397;  -512;   688;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:15:50.572890,  5145;   262;     0;   462;   495;   397;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:16:50.579132,  5146;   262;    -1;   462;   495;   396;  -512;   688;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:17:50.586251,  5147;   262;    -1;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:18:50.592793,  5148;   262;     0;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:19:50.599135,  5149;   262;     0;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:20:52.701465,  5150;   262;    -1;   462;   495;   396;  -512;   688;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:21:52.612999,  5151;   262;     0;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:22:52.620243,  5152;   262;    -1;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:23:52.626420,  5153;   262;     0;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:24:52.633146,  5154;   262;     0;   462;   495;   396;  -512;   689;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:25:52.640401,  5155;   262;     0;   462;   495;   396;  -512;   691;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:26:52.652951,  5156;   262;    -1;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:27:52.659927,  5157;   262;     0;   462;   495;   396;  -512;   691;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:28:52.666358,  5158;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:29:52.673704,  5159;   262;     0;   462;   495;   396;  -512;   691;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:30:54.771108,  5160;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:31:54.688065,  5161;   262;    -1;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:32:54.695486,  5162;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:33:54.701846,  5163;   262;     0;   462;   495;   396;  -512;   691;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:34:54.708307,  5164;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:35:54.716080,  5165;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:36:54.723230,  5166;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:37:54.729768,  5167;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:38:54.736937,  5168;   262;     0;   462;   495;   396;  -512;   690;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
2023-02-06T00:39:54.744344,  5169;   262;     0;   462;   495;   396;  -512;   691;  -512;0;0;0;0;1;0;0;1;1;0;0;   215;   260;   275;   290;   495;   520;   545;   250;   275;   300;   330;   240;     0;     0;     0;     0;     0
