2022-10-21T00:00:57.064483, 13487;   197;    47;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:01:57.075480, 13488;   197;    46;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:02:57.082025, 13489;   197;    47;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:03:57.087651, 13490;   197;    49;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:04:57.092811, 13491;   197;    47;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:05:57.103946, 13492;   197;    48;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:06:57.109975, 13493;   197;    49;   471;   500;   490;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:07:59.212739, 13494;   197;    47;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:08:59.124225, 13495;   196;    49;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:09:59.130433, 13496;   196;    48;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:10:59.135759, 13497;   196;    47;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:11:59.146751, 13498;   196;    47;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:12:59.153335, 13499;   196;    47;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:13:59.158356, 13500;   196;    49;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:14:59.164504, 13501;   196;    48;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:15:59.175424, 13502;   196;    47;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:16:59.181708, 13503;   196;    48;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:18:01.293251, 13504;   196;    47;   471;   499;   489;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:19:01.196055, 13505;   196;    48;   471;   499;   488;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:20:01.201234, 13506;   196;    50;   471;   499;   488;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:21:01.207247, 13507;   196;    47;   470;   499;   488;  -512;   189;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:22:01.217963, 13508;   196;    48;   470;   499;   488;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:23:01.223844, 13509;   196;    47;   470;   499;   488;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:24:01.229693, 13510;   196;    47;   470;   499;   488;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:25:01.249684, 13511;   196;    48;   470;   499;   488;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:26:01.246344, 13512;   196;    47;   470;   499;   488;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:27:01.261976, 13513;   196;    49;   470;   499;   488;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:28:03.355378, 13514;   196;    48;   470;   499;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:29:03.267372, 13515;   196;    47;   470;   499;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:30:03.288476, 13516;   196;    48;   470;   499;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:31:03.284181, 13517;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:32:03.289985, 13518;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:33:03.295798, 13519;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:34:03.301011, 13520;   196;    47;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:35:03.311975, 13521;   196;    46;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:36:03.318030, 13522;   196;    47;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:37:03.323537, 13523;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:38:05.426524, 13524;   196;    47;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:39:05.337871, 13525;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:40:05.344349, 13526;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:41:05.354941, 13527;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:42:05.360494, 13528;   196;    49;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:43:05.366718, 13529;   196;    48;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:44:05.372086, 13530;   196;    47;   470;   498;   487;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:45:05.383168, 13531;   196;    47;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:46:05.389562, 13532;   196;    46;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:47:05.394551, 13533;   196;    46;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:48:07.498406, 13534;   196;    46;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:49:07.409358, 13535;   196;    46;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:50:07.415135, 13536;   196;    47;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:51:07.426630, 13537;   196;    49;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:52:07.431588, 13538;   196;    48;   470;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    95;   140;   155;   170;   495;   520;   545;   130;   155;   180;   330;   240;     0;     0;     0;     0;     0
2022-10-21T00:53:07.437819, 13539;   196;    47;   469;   498;   485;  -512;   188;  -512;0;0;0;0;0;0;1;1;1;0;0;    96;   141;   156;   171;   495;   520;   545;   131;   156;   181;   330;   240;     0;     0;     0;     0;     0
